MEMBER_NO,y_train
бо00062699,0
бо00048992,1
бо00014470,0
бо00013790,0
бо00034319,0
бо00051187,0
бо00054858,1
бо00012613,0
бо00047065,0
бо00054652,0
бо00029922,1
бо00055679,0
бо00014781,1
бо00009575,0
бо00003609,1
бо00021845,0
бо00032516,1
бо00033662,1
бо00001869,0
бо00029755,0
бо00045410,1
бо00037410,1
бо00054146,0
бо00031424,0
бо00042748,0
бо00038915,0
бо00005198,0
бо00006353,0
бо00018028,0
бо00031187,0
бо00005602,1
бо00023520,1
бо00036967,0
бо00000992,0
бо00045575,1
бо00030483,0
бо00008050,0
бо00019419,1
бо00053082,0
бо00054385,1
бо00010786,0
бо00029071,0
бо00037954,0
бо00002676,1
бо00007978,1
бо00000683,1
бо00010751,0
бо00055703,1
бо00042353,1
бо00035626,0
бо00026471,0
бо00037728,1
бо00039564,0
бо00007921,0
бо00034623,1
бо00051294,0
бо00030650,1
бо00056362,0
бо00042594,0
бо00013348,1
бо00002253,0
бо00002545,1
бо00020039,0
бо00057808,1
бо00020676,0
бо00048251,0
бо00058440,1
бо00022207,0
бо00018690,0
бо00061366,1
бо00022952,0
бо00041918,0
бо00017639,0
бо00056482,0
бо00034317,0
бо00001756,0
бо00030560,1
бо00049681,1
бо00043765,0
бо00013213,0
бо00029962,0
бо00011167,0
бо00027060,1
бо00040226,0
бо00041654,1
бо00009859,0
бо00043621,0
бо00009617,0
бо00031234,1
бо00034056,1
бо00014061,0
бо00001597,0
бо00051104,1
бо00046478,0
бо00009195,0
бо00014037,0
бо00014627,0
бо00021765,0
бо00002688,0
бо00040632,1
бо00022261,0
бо00019282,0
бо00037600,0
бо00049555,0
бо00000132,1
бо00002710,0
бо00025927,0
бо00033149,0
бо00005505,0
бо00048949,0
бо00005690,0
бо00012167,0
бо00016000,1
бо00037538,1
бо00008850,0
бо00035283,0
бо00038242,0
бо00028131,0
бо00027134,0
бо00011788,0
бо00055926,1
бо00049937,1
бо00047146,1
бо00007059,0
бо00061752,0
бо00038492,0
бо00038112,1
бо00023835,0
бо00028166,0
бо00001045,1
бо00010773,0
бо00062221,0
бо00047090,0
бо00023397,1
бо00033454,1
бо00007938,0
бо00037394,0
бо00039357,1
бо00023169,0
бо00012990,1
бо00018511,0
бо00035027,0
бо00001828,1
бо00026901,0
бо00011626,0
бо00062223,1
бо00048869,1
бо00014640,1
бо00015910,1
бо00018190,0
бо00012575,0
бо00062897,0
бо00057710,0
бо00015168,1
бо00047330,0
бо00043896,0
бо00012742,1
бо00039119,0
бо00017177,1
бо00054474,1
бо00000085,0
бо00022038,0
бо00035165,1
бо00059387,0
бо00015815,0
бо00062654,0
бо00004154,0
бо00055118,0
бо00050308,0
бо00049614,1
бо00049567,0
бо00008848,0
бо00008740,0
бо00039638,1
бо00055445,1
бо00016510,0
бо00039331,0
бо00030194,0
бо00033663,0
бо00010543,1
бо00018977,0
бо00032148,0
бо00003588,0
бо00057016,0
бо00013472,1
бо00005018,1
бо00044707,0
бо00028371,1
бо00046475,0
бо00035778,0
бо00007357,1
бо00037143,0
бо00061835,0
бо00004067,0
бо00045697,0
бо00042338,1
бо00057611,1
бо00000856,0
бо00036057,0
бо00001139,0
бо00003368,0
бо00007045,1
бо00047468,0
бо00002763,0
бо00012961,0
бо00028156,1
бо00029667,1
бо00059415,0
бо00008151,0
бо00002155,0
бо00058305,1
бо00017599,1
бо00018701,0
бо00019687,0
бо00022885,0
бо00060481,0
бо00030661,1
бо00052784,1
бо00061316,0
бо00015097,0
бо00015992,0
бо00014968,1
бо00036380,0
бо00051716,0
бо00056816,0
бо00001310,0
бо00057043,1
бо00002533,1
бо00017490,1
бо00013777,1
бо00055523,0
бо00037157,0
бо00030317,0
бо00038691,0
бо00055323,0
бо00010886,1
бо00030816,0
бо00047072,0
бо00024580,1
бо00004575,1
бо00057744,1
бо00010437,1
бо00047641,1
бо00030589,0
бо00007129,1
бо00051632,0
бо00051317,0
бо00008027,0
бо00005533,1
бо00014143,0
бо00011154,1
бо00005135,1
бо00016229,0
бо00054879,0
бо00012566,0
бо00005600,0
бо00023162,1
бо00042023,1
бо00044770,1
бо00043904,0
бо00016623,0
бо00052437,0
бо00039906,0
бо00008778,0
бо00016998,0
бо00050822,0
бо00059945,1
бо00044658,0
бо00001475,1
бо00056830,0
бо00039108,1
бо00040663,0
бо00037531,1
бо00045409,0
бо00017547,0
бо00028539,0
бо00010618,1
бо00043817,0
бо00029508,0
бо00060344,1
бо00012013,0
бо00018008,0
бо00023080,1
бо00028621,0
бо00030274,1
бо00027499,0
бо00038292,0
бо00023383,1
бо00017024,1
бо00005771,1
бо00045056,1
бо00014537,0
бо00027098,1
бо00001494,1
бо00033458,1
бо00014178,0
бо00016573,1
бо00031815,1
бо00001166,0
бо00041017,1
бо00059926,0
бо00000830,1
бо00040587,0
бо00025000,1
бо00014898,0
бо00035199,0
бо00028279,0
бо00024247,0
бо00008780,1
бо00053072,1
бо00023412,0
бо00059071,0
бо00035212,1
бо00036295,0
бо00037047,1
бо00023902,0
бо00019207,0
бо00018222,0
бо00018383,1
бо00015210,0
бо00041805,0
бо00027360,1
бо00019095,1
бо00036886,1
бо00042946,0
бо00023668,1
бо00056885,0
бо00031395,1
бо00038482,0
бо00059137,0
бо00030641,0
бо00045278,0
бо00061303,0
бо00026560,1
бо00053566,0
бо00004180,1
бо00035470,1
бо00018517,1
бо00001644,1
бо00007531,1
бо00033067,0
бо00010700,0
бо00053311,0
бо00012968,0
бо00015257,1
бо00018424,0
бо00034449,1
бо00059721,1
бо00059773,0
бо00001863,1
бо00025726,1
бо00011452,0
бо00029580,1
бо00040004,0
бо00021245,0
бо00053201,0
бо00020686,0
бо00010941,1
бо00007524,0
бо00016863,1
бо00037064,0
бо00058223,1
бо00057055,0
бо00001503,1
бо00004561,1
бо00032709,1
бо00047530,1
бо00033312,0
бо00004211,1
бо00022611,0
бо00061461,0
бо00018070,1
бо00051846,1
бо00023023,1
бо00000294,1
бо00025226,0
бо00016609,0
бо00030607,1
бо00002069,0
бо00052119,0
бо00046010,1
бо00024447,0
бо00022346,0
бо00038103,1
бо00047760,0
бо00041558,0
бо00040654,0
бо00011818,0
бо00020658,1
бо00033921,0
бо00058994,0
бо00012774,1
бо00024883,0
бо00000058,0
бо00047351,0
бо00040844,0
бо00032932,1
бо00060914,0
бо00037292,0
бо00015144,1
бо00046286,1
бо00036054,0
бо00048153,0
бо00035256,0
бо00059560,0
бо00045287,0
бо00005522,0
бо00021268,0
бо00010673,1
бо00042075,0
бо00046283,1
бо00062181,0
бо00018753,0
бо00039016,0
бо00038525,0
бо00021287,0
бо00011791,0
бо00011894,0
бо00014386,1
бо00054685,0
бо00053155,0
бо00009985,1
бо00034627,0
бо00013014,0
бо00020776,0
бо00002222,1
бо00060614,1
бо00033725,1
бо00055863,1
бо00055159,1
бо00041501,0
бо00018130,1
бо00042516,1
бо00019129,0
бо00018673,0
бо00038703,0
бо00047910,0
бо00005500,1
бо00010752,0
бо00047105,0
бо00023815,0
бо00015026,0
бо00045672,1
бо00051594,1
бо00013383,0
бо00044126,0
бо00019121,1
бо00052728,0
бо00042882,1
бо00041997,0
бо00049137,0
бо00033821,0
бо00045793,1
бо00057165,0
бо00029828,0
бо00061769,0
бо00001219,1
бо00003868,0
бо00059544,0
бо00028426,1
бо00028274,1
бо00010791,1
бо00041365,1
бо00028115,1
бо00002957,1
бо00032662,0
бо00034737,0
бо00002731,0
бо00045244,1
бо00014654,0
бо00027203,1
бо00031070,0
бо00042218,0
бо00015385,1
бо00000639,1
бо00040744,0
бо00042869,0
бо00034830,0
бо00042642,1
бо00056077,0
бо00021641,0
бо00035694,0
бо00043258,0
бо00032986,0
бо00052460,0
бо00024768,1
бо00049381,1
бо00014424,1
бо00050413,0
бо00037340,0
бо00053700,0
бо00030779,0
бо00057127,0
бо00042491,0
бо00057818,0
бо00057168,1
бо00056289,0
бо00048486,1
бо00016407,0
бо00024671,0
бо00046540,1
бо00001443,0
бо00056879,0
бо00011228,0
бо00011099,0
бо00056111,0
бо00032001,1
бо00046482,0
бо00046634,1
бо00047856,1
бо00052617,0
бо00002965,0
бо00035353,1
бо00003847,0
бо00036415,0
бо00048818,0
бо00040956,1
бо00034860,0
бо00017896,1
бо00059026,1
бо00052694,0
бо00047223,0
бо00044033,1
бо00011347,1
бо00044158,0
бо00037523,1
бо00006175,0
бо00045788,0
бо00009404,1
бо00047017,0
бо00006572,0
бо00015490,0
бо00056642,1
бо00036863,0
бо00054517,0
бо00006067,1
бо00061005,0
бо00006781,1
бо00050027,0
бо00016092,1
бо00018397,0
бо00050617,1
бо00010559,0
бо00002770,1
бо00029139,0
бо00000075,0
бо00042419,0
бо00036892,1
бо00008903,0
бо00031606,1
бо00009453,0
бо00027471,0
бо00015421,0
бо00030628,1
бо00033938,0
бо00007702,1
бо00004429,1
бо00014764,0
бо00002190,0
бо00015976,0
бо00034309,0
бо00013941,0
бо00007712,1
бо00037126,0
бо00011371,0
бо00047868,0
бо00057640,0
бо00024703,1
бо00032498,0
бо00036369,1
бо00003897,0
бо00005564,1
бо00033398,0
бо00003124,1
бо00048113,0
бо00039997,0
бо00018252,1
бо00007722,0
бо00014924,0
бо00002258,0
бо00034818,0
бо00013424,0
бо00003529,1
бо00019997,1
бо00011170,0
бо00040077,0
бо00011861,1
бо00050524,0
бо00059340,0
бо00060373,0
бо00009292,0
бо00047927,1
бо00051679,0
бо00023411,1
бо00027401,1
бо00020769,0
бо00053471,0
бо00058874,1
бо00053693,1
бо00032014,0
бо00043686,0
бо00045923,0
бо00054639,0
бо00047763,0
бо00060761,1
бо00031213,0
бо00037716,0
бо00001281,1
бо00027363,0
бо00056475,0
бо00050265,0
бо00016950,0
бо00045702,1
бо00061126,0
бо00052890,1
бо00050347,1
бо00019914,1
бо00032937,0
бо00004174,0
бо00023385,1
бо00058978,0
бо00035169,1
бо00055088,0
бо00028643,1
бо00013797,0
бо00043345,1
бо00008843,1
бо00027868,0
бо00015328,1
бо00023754,0
бо00054785,0
бо00024695,0
бо00003682,0
бо00033221,0
бо00055638,0
бо00045384,1
бо00000367,0
бо00025009,1
бо00011190,1
бо00035880,0
бо00021565,0
бо00035179,1
бо00038834,0
бо00040682,0
бо00052938,0
бо00027940,0
бо00033994,1
бо00001080,1
бо00034443,0
бо00025762,1
бо00060702,1
бо00047260,0
бо00012588,1
бо00062536,0
бо00014543,0
бо00035536,0
бо00044738,0
бо00059787,0
бо00008867,0
бо00031407,0
бо00013194,0
бо00030686,0
бо00020410,1
бо00018146,0
бо00002764,0
бо00055142,0
бо00041532,1
бо00004752,0
бо00041296,1
бо00046548,0
бо00012543,0
бо00062659,0
бо00032514,1
бо00001406,1
бо00007855,0
бо00041564,1
бо00010451,0
бо00020326,1
бо00029744,0
бо00058893,0
бо00026018,0
бо00014417,0
бо00049794,0
бо00009145,0
бо00049727,0
бо00036846,1
бо00027175,1
бо00010696,0
бо00042917,0
бо00020329,0
бо00039974,1
бо00027887,0
бо00043044,1
бо00048504,0
бо00022439,0
бо00053763,0
бо00038309,0
бо00062773,0
бо00028448,0
бо00053657,0
бо00047157,0
бо00001771,0
бо00039866,1
бо00059014,1
бо00020073,0
бо00013917,1
бо00056894,0
бо00037568,0
бо00012048,0
бо00003024,1
бо00037211,1
бо00022900,0
бо00003339,0
бо00039492,0
бо00010610,1
бо00007857,0
бо00020629,1
бо00034570,1
бо00060694,0
бо00051620,1
бо00021825,0
бо00061723,0
бо00023940,0
бо00039067,0
бо00058868,0
бо00045079,0
бо00005320,1
бо00033272,0
бо00036025,0
бо00056095,0
бо00027291,0
бо00045149,1
бо00034634,0
бо00018388,0
бо00007565,1
бо00030416,0
бо00014973,1
бо00017619,1
бо00032698,0
бо00017526,1
бо00002956,0
бо00010057,0
бо00012175,0
бо00013367,0
бо00021307,1
бо00059844,0
бо00025503,0
бо00033531,1
бо00040419,0
бо00047929,0
бо00032558,1
бо00021915,1
бо00018924,1
бо00004588,0
бо00044727,1
бо00006455,1
бо00056737,1
бо00059164,0
бо00026319,1
бо00049995,0
бо00025166,0
бо00040172,1
бо00058613,0
бо00044783,0
бо00008009,1
бо00006460,0
бо00025201,0
бо00022784,0
бо00036688,1
бо00018459,0
бо00041280,0
бо00055039,0
бо00038412,1
бо00020871,1
бо00028199,0
бо00028069,0
бо00008779,0
бо00046754,0
бо00006686,0
бо00038500,1
бо00029544,1
бо00036952,0
бо00020144,1
бо00059249,0
бо00053007,1
бо00050483,1
бо00021778,1
бо00039795,1
бо00001996,1
бо00020656,0
бо00000735,0
бо00040922,0
бо00006547,1
бо00023724,0
бо00020926,1
бо00036017,0
бо00006809,1
бо00043094,1
бо00007874,1
бо00031347,1
бо00014204,1
бо00013861,0
бо00003869,1
бо00014324,0
бо00039721,0
бо00055347,0
бо00047936,0
бо00025783,1
бо00042145,1
бо00023655,0
бо00031927,0
бо00018050,1
бо00013866,1
бо00041674,0
бо00052449,1
бо00022004,1
бо00034787,0
бо00039127,0
бо00026336,0
бо00013466,0
бо00038910,1
бо00009299,1
бо00041390,1
бо00048129,1
бо00021993,1
бо00022672,0
бо00007543,0
бо00022067,1
бо00011953,0
бо00012503,0
бо00041692,1
бо00060985,1
бо00041327,1
бо00061044,0
бо00051076,1
бо00010294,1
бо00025279,1
бо00000332,1
бо00004157,1
бо00025097,1
бо00010475,0
бо00025920,0
бо00031590,0
бо00021799,0
бо00053409,0
бо00040674,1
бо00043138,1
бо00053370,0
бо00057557,0
бо00013133,1
бо00014638,0
бо00048573,0
бо00036773,0
бо00023201,0
бо00024418,0
бо00034534,0
бо00049523,1
бо00050680,0
бо00005837,0
бо00053281,0
бо00018560,0
бо00062266,0
бо00045126,0
бо00030584,0
бо00037156,0
бо00018399,0
бо00002362,0
бо00056236,0
бо00010876,1
бо00025005,0
бо00042365,0
бо00061222,1
бо00050515,0
бо00001909,0
бо00055696,0
бо00003505,1
бо00003220,0
бо00050393,1
бо00023156,0
бо00005277,1
бо00055340,0
бо00049601,1
бо00027133,0
бо00052529,0
бо00006889,0
бо00003960,1
бо00062637,1
бо00032575,0
бо00002079,0
бо00006001,1
бо00039088,1
бо00039045,0
бо00004199,0
бо00038741,0
бо00036322,0
бо00015369,1
бо00000870,0
бо00046256,1
бо00056304,0
бо00005508,0
бо00033494,0
бо00027253,0
бо00051856,1
бо00054448,0
бо00047333,0
бо00021742,0
бо00043620,0
бо00029954,1
бо00045691,0
бо00014496,1
бо00007161,0
бо00056296,0
бо00019797,1
бо00060452,0
бо00053912,0
бо00036816,0
бо00010612,1
бо00021723,1
бо00019816,0
бо00018387,0
бо00057957,0
бо00031766,0
бо00004915,0
бо00000237,1
бо00058226,0
бо00034973,0
бо00057058,1
бо00036075,1
бо00041197,1
бо00002536,0
бо00044299,0
бо00044735,1
бо00052609,0
бо00008794,0
бо00009340,0
бо00005300,1
бо00051718,0
бо00047266,1
бо00021036,1
бо00035857,0
бо00048314,0
бо00010872,0
бо00062273,1
бо00056232,0
бо00060122,1
бо00017285,0
бо00011092,0
бо00038515,1
бо00033022,1
бо00040942,0
бо00034149,0
бо00062778,1
бо00061201,1
бо00048626,1
бо00054226,1
бо00043931,1
бо00026820,1
бо00054851,0
бо00035263,0
бо00014559,1
бо00028486,1
бо00023595,0
бо00049521,1
бо00060011,0
бо00029906,0
бо00007310,1
бо00043142,0
бо00056377,0
бо00038738,0
бо00030718,0
бо00033229,0
бо00062102,1
бо00022454,0
бо00033779,1
бо00036722,0
бо00015343,1
бо00037515,0
бо00062658,0
бо00046109,1
бо00015604,0
бо00037106,0
бо00030319,0
бо00021368,1
бо00026363,1
бо00023147,0
бо00051524,0
бо00026430,0
бо00051589,1
бо00008975,1
бо00044995,0
бо00037816,0
бо00004801,0
бо00048508,0
бо00015632,1
бо00042792,0
бо00059254,1
бо00058788,0
бо00046716,1
бо00056818,1
бо00054318,0
бо00013529,1
бо00010510,0
бо00061410,1
бо00040309,0
бо00061691,1
бо00057287,0
бо00032248,0
бо00058718,1
бо00001012,1
бо00033978,1
бо00009315,0
бо00033289,1
бо00004161,0
бо00024378,0
бо00002913,1
бо00020764,1
бо00009156,0
бо00000747,0
бо00039585,0
бо00053888,0
бо00052830,1
бо00062133,1
бо00056020,1
бо00034450,1
бо00035221,0
бо00060735,0
бо00007632,1
бо00004954,0
бо00000680,0
бо00061193,1
бо00044514,1
бо00035228,0
бо00033924,1
бо00054022,0
бо00058840,0
бо00024005,0
бо00031368,0
бо00056489,0
бо00006395,0
бо00001048,0
бо00005437,0
бо00021215,0
бо00022057,1
бо00035206,0
бо00002135,1
бо00005272,1
бо00021652,0
бо00000508,0
бо00053869,0
бо00019130,0
бо00028236,0
бо00046929,0
бо00042223,1
бо00017471,0
бо00025723,0
бо00020838,0
бо00015282,0
бо00050233,0
бо00019113,1
бо00010002,0
бо00052711,0
бо00022693,0
бо00006594,0
бо00012322,0
бо00052018,0
